time,open,high,low,close,volume
2026-05-11 09:07:13.128594,2337.562636034017,2342.7704503746872,2332.067548770875,2334.193765459112,8491
2026-05-11 10:07:13.128594,2329.3339425306685,2329.402432915205,2328.961013165717,2329.3368530230164,8124
2026-05-11 11:07:13.128594,2331.4916245058944,2335.787582076737,2331.316268975179,2331.316268975179,9954
2026-05-11 12:07:13.128594,2329.992015811247,2331.236487846339,2326.7790933201604,2326.806788515822,5757
2026-05-11 13:07:13.128594,2331.3419175148088,2331.6825504510825,2325.354032422777,2331.006771645884,212
2026-05-11 14:07:13.128594,2329.1423857769646,2329.985612943376,2321.257977387898,2328.005589973848,9573
2026-05-11 15:07:13.128594,2325.8420426841603,2331.1122875033457,2320.529323439761,2323.7114155329596,5993
2026-05-11 16:07:13.128594,2326.6233316959065,2329.6166853521245,2323.231546684695,2325.118785808092,3224
2026-05-11 17:07:13.128594,2329.4576438511344,2334.54223310561,2327.2810940400477,2330.2653255281275,2419
2026-05-11 18:07:13.128594,2329.7163790622476,2338.229792100438,2324.6286751690645,2326.320833156553,4007
2026-05-11 19:07:13.128594,2328.622081156515,2329.8953077302426,2326.898103374367,2329.8953077302426,1201
2026-05-11 20:07:13.128594,2326.884825376718,2333.0709335577126,2324.294540048182,2327.428521099288,969
2026-05-11 21:07:13.128594,2324.402986023619,2325.420801675944,2323.8467115703393,2325.3202898884647,3112
2026-05-11 22:07:13.128594,2322.4180176289256,2328.289026992142,2314.891548792656,2323.6353727628516,5505
2026-05-11 23:07:13.128594,2326.611722643481,2330.4659719010924,2324.8676042052543,2325.625863064893,4024
2026-05-12 00:07:13.128594,2328.036695225367,2334.3299961555426,2326.8006144195087,2328.32552583155,216
2026-05-12 01:07:13.128594,2325.3437918433046,2327.1925354658983,2324.6790639652636,2326.0621839631244,9058
2026-05-12 02:07:13.128594,2324.1309983825636,2330.028065720378,2319.908017765026,2324.4599501639586,2967
2026-05-12 03:07:13.128594,2324.525536788837,2328.8126339079454,2321.4338030460235,2322.8472466822755,6304
2026-05-12 04:07:13.128594,2321.998703586838,2325.5034059889313,2320.1536685537567,2325.5034059889313,588
2026-05-12 05:07:13.128594,2321.222221820405,2323.78089579583,2315.6207867921994,2315.6207867921994,7708
2026-05-12 06:07:13.128594,2318.30145926632,2318.698797321209,2312.5290036037436,2318.2351516390036,4962
2026-05-12 07:07:13.128594,2317.3442785246893,2318.767177234238,2314.006115535136,2315.815303579816,5633
2026-05-12 08:07:13.128594,2317.4029850377015,2319.7711384329987,2311.554544577261,2315.8495946309163,8400
2026-05-12 09:07:13.128594,2315.3244838982746,2317.339050345447,2311.56238812012,2315.9959142741427,748
2026-05-12 10:07:13.128594,2319.033708885072,2319.195912781089,2312.5131217561234,2317.8205241509545,4347
2026-05-12 11:07:13.128594,2321.459514645778,2322.64733045187,2316.3364160293263,2321.8994531708204,9413
2026-05-12 12:07:13.128594,2324.1474691405224,2327.486155235215,2321.0377401954793,2324.1870668176966,8147
2026-05-12 13:07:13.128594,2323.7520116518435,2328.786536033224,2319.948867702943,2324.109474694111,5628
2026-05-12 14:07:13.128594,2323.4211049379824,2325.3006224479273,2319.034435373563,2323.718298870425,4879
2026-05-12 15:07:13.128594,2325.7194216063313,2328.500033778574,2316.0136475333707,2321.1903125668136,9706
2026-05-12 16:07:13.128594,2326.606361919128,2331.652319880285,2323.126309502083,2327.6544008889878,4455
2026-05-12 17:07:13.128594,2323.4469818441544,2327.4949258160054,2320.314181387213,2320.314181387213,9448
2026-05-12 18:07:13.128594,2323.7024971297683,2326.305797564123,2318.104688119313,2324.1856271944152,6315
2026-05-12 19:07:13.128594,2324.2167409375784,2334.601904616028,2321.9545372764533,2324.604617620966,4494
2026-05-12 20:07:13.128594,2328.043050458912,2335.081005222049,2324.359727844084,2329.188742530881,9064
2026-05-12 21:07:13.128594,2328.5310698280346,2334.6680060793515,2321.0670219752515,2332.895811366749,3135
2026-05-12 22:07:13.128594,2326.424610658461,2330.637007061648,2323.195254375974,2330.429988699638,8452
2026-05-12 23:07:13.128594,2328.9571318592557,2337.9994049779903,2327.89152253715,2327.89152253715,2037
2026-05-13 00:07:13.128594,2329.1620617728986,2332.903206587122,2322.5364031923878,2329.5815851462166,766
2026-05-13 01:07:13.128594,2322.754421368076,2325.2100280668956,2319.9249822634524,2323.2017057492794,5609
2026-05-13 02:07:13.128594,2325.6175712698,2327.1390638232974,2323.240320979508,2325.8267238942417,3695
2026-05-13 03:07:13.128594,2325.6919984245314,2331.6887432260564,2321.040763669563,2325.44863124648,8280
2026-05-13 04:07:13.128594,2329.3736260502933,2329.845806552839,2327.0333527825665,2327.73529339585,6175
2026-05-13 05:07:13.128594,2324.704240325088,2329.448744794239,2320.056576084819,2326.321667197655,4720
2026-05-13 06:07:13.128594,2325.827651137521,2334.4533150806815,2319.1385201391554,2323.13940052494,5722
2026-05-13 07:07:13.128594,2324.2750992559686,2330.9383375299844,2318.6479002869796,2321.163732168418,4410
2026-05-13 08:07:13.128594,2323.338330413553,2328.0383551416694,2320.474671191628,2320.474671191628,2139
2026-05-13 09:07:13.128594,2320.2605940075955,2323.836988312499,2315.9407892366767,2321.8532652260983,1307
2026-05-13 10:07:13.128594,2322.9904614705483,2325.5202603450853,2320.438102784873,2325.5202603450853,4532
2026-05-13 11:07:13.128594,2325.5300971803476,2326.8259786644353,2322.3173193933812,2326.2823760492906,6930
2026-05-13 12:07:13.128594,2321.6121469649506,2322.2069075065974,2320.6525942760245,2320.6525942760245,9604
2026-05-13 13:07:13.128594,2320.497789860956,2324.958513979249,2315.8979416914144,2316.739913631243,404
2026-05-13 14:07:13.128594,2322.5361527792297,2323.649041754348,2317.9662665962933,2321.949589031339,1697
2026-05-13 15:07:13.128594,2327.4378603418004,2328.6324388915536,2323.1608705971767,2327.5477305816175,4554
2026-05-13 16:07:13.128594,2327.70949804483,2330.2259528485374,2324.4965514106766,2327.709783779468,7555
2026-05-13 17:07:13.128594,2327.170762506712,2327.484598963363,2325.0621916287437,2325.0621916287437,611
2026-05-13 18:07:13.128594,2334.096287468074,2339.15150580275,2328.736549539985,2331.265187996885,381
2026-05-13 19:07:13.128594,2334.472491682415,2339.281548393147,2332.7555604598742,2339.281548393147,6361
2026-05-13 20:07:13.128594,2333.8385305008114,2335.7700431643966,2330.7294953046967,2335.7700431643966,3844
2026-05-13 21:07:13.128594,2333.730497615095,2339.1233993813908,2329.6839730593656,2329.6839730593656,4323
2026-05-13 22:07:13.128594,2333.868216981288,2334.7727556494187,2332.4868793924843,2332.5591428361818,2044
2026-05-13 23:07:13.128594,2335.4988215197413,2340.583230441108,2334.728653977642,2340.583230441108,6348
2026-05-14 00:07:13.128594,2338.9601556127295,2343.188311533283,2338.2883625126337,2338.686712025274,7302
2026-05-14 01:07:13.128594,2340.4218598314596,2342.6637100323346,2335.255153962019,2341.020563105241,4604
2026-05-14 02:07:13.128594,2341.945368874651,2346.9143875279133,2341.2151782133415,2344.367184491616,6376
2026-05-14 03:07:13.128594,2341.765529380185,2343.180860355228,2339.3049056685572,2343.180860355228,3568
2026-05-14 04:07:13.128594,2338.9541867210446,2347.9231363360277,2331.7215201160266,2343.3516080690556,5180
2026-05-14 05:07:13.128594,2340.15306464996,2350.6832042190726,2337.3646450883825,2342.736037493442,9111
2026-05-14 06:07:13.128594,2339.84639520999,2343.880521789684,2335.808718966644,2342.3604009369033,9632
2026-05-14 07:07:13.128594,2335.284838408967,2337.8136746102705,2333.5445323553636,2335.2702804803534,5291
2026-05-14 08:07:13.128594,2332.5381917349096,2336.5301351868866,2330.574703031942,2333.3889816543538,3278
2026-05-14 09:07:13.128594,2330.3838446452337,2334.7798341748426,2324.929727532896,2328.700157293219,6180
2026-05-14 10:07:13.128594,2326.955055121102,2333.1406217127924,2322.7097873363705,2323.457538154456,2858
2026-05-14 11:07:13.128594,2326.127296923768,2328.9323673271765,2320.18170512561,2327.407481642127,8807
2026-05-14 12:07:13.128594,2328.753220256555,2336.7234321723427,2323.454027304033,2330.9591790210575,9768
2026-05-14 13:07:13.128594,2328.8290426584576,2328.9082794073774,2325.6456868318514,2325.6456868318514,7943
2026-05-14 14:07:13.128594,2330.280168163329,2332.398781792395,2326.920977127104,2329.2548841982752,144
2026-05-14 15:07:13.128594,2329.8175420283196,2332.1215064703183,2327.9450544839856,2327.9450544839856,617
2026-05-14 16:07:13.128594,2333.5111084661057,2340.5264603842907,2324.6718070419256,2335.6685025984207,7737
2026-05-14 17:07:13.128594,2335.8249907438226,2341.3220605982888,2327.1774428815856,2333.5865052507124,5158
2026-05-14 18:07:13.128594,2336.192882643584,2347.533463896394,2332.1793841477574,2332.1793841477574,4016
2026-05-14 19:07:13.128594,2337.1008665596064,2342.6518110521315,2331.2590267913242,2336.869752423217,7207
2026-05-14 20:07:13.128594,2337.2319825254126,2338.882313276392,2331.5783943790225,2332.3117744033248,1183
2026-05-14 21:07:13.128594,2335.601022881332,2336.8330874993553,2329.7895168351442,2335.1120661379978,8805
2026-05-14 22:07:13.128594,2335.418589988368,2335.7143916363916,2329.6509019842388,2335.6620978227775,7778
2026-05-14 23:07:13.128594,2335.2474198766604,2353.342923244313,2334.3291726197767,2336.80298164362,9412
2026-05-15 00:07:13.128594,2334.3519165783127,2338.883925613585,2330.55830261874,2334.7757297224384,8739
2026-05-15 01:07:13.128594,2336.2748372193696,2337.5798242512765,2333.49113207711,2337.5798242512765,694
2026-05-15 02:07:13.128594,2340.460399213976,2347.380150038389,2333.45584944778,2337.6087159307826,6751
2026-05-15 03:07:13.128594,2336.272014493807,2337.1763334134753,2326.777713694954,2334.0350539035776,2105
2026-05-15 04:07:13.128594,2340.725077432071,2341.88997254569,2334.4784583287083,2341.027489497604,6976
2026-05-15 05:07:13.128594,2345.050541832618,2346.80221608638,2337.4821677972836,2340.8793651778033,6615
2026-05-15 06:07:13.128594,2344.0739902289297,2347.744319596801,2338.031069862432,2343.2667021460884,7606
2026-05-15 07:07:13.128594,2346.0366818432008,2347.1962341549724,2341.3137944155806,2347.1962341549724,816
2026-05-15 08:07:13.128594,2347.8069325295005,2350.903320400632,2346.98536812078,2350.903320400632,7607
2026-05-15 09:07:13.128594,2349.1264659137696,2351.325761786816,2342.885365426347,2348.8684191090038,2816
2026-05-15 10:07:13.128594,2349.3901819900957,2351.906912109608,2346.5884017335766,2346.5884017335766,6194
2026-05-15 11:07:13.128594,2349.05257734205,2349.124027164011,2345.5578068329514,2347.4972872473845,8929
2026-05-15 12:07:13.128594,2351.5514454245354,2354.2687471487184,2346.9998239675433,2354.2687471487184,1595
2026-05-15 13:07:13.128594,2352.330701788305,2364.931611528609,2341.000064423536,2354.846715767631,7855
2026-05-15 14:07:13.128594,2347.984911460179,2352.5741473231105,2346.8910028544733,2348.116033569967,5223
2026-05-15 15:07:13.128594,2347.571770587473,2359.3232590738317,2344.4155791959793,2345.5506612608056,7784
2026-05-15 16:07:13.128594,2346.3437165562623,2355.2767415489902,2339.2812167717616,2346.5378641231105,7575
2026-05-15 17:07:13.128594,2350.2003885270856,2355.3806954449783,2340.4783752385483,2355.3806954449783,1827
2026-05-15 18:07:13.128594,2350.318595558873,2354.4461467919414,2348.423032230057,2350.8829714525345,1944
2026-05-15 19:07:13.128594,2351.041081829986,2352.7185101887803,2345.391935764721,2350.426555023723,2337
2026-05-15 20:07:13.128594,2348.12670929352,2349.4424625252445,2334.399488266536,2347.0874509073915,9943
2026-05-15 21:07:13.128594,2347.6553343702767,2349.1009332432686,2343.741614235319,2348.853925663805,2673
2026-05-15 22:07:13.128594,2348.7588261677283,2351.171206153311,2345.0332756457465,2351.135956889966,1061
2026-05-15 23:07:13.128594,2349.845608951095,2356.191385636676,2346.0688142577324,2346.9925643685174,5481
2026-05-16 00:07:13.128594,2349.696909318145,2355.579509670214,2342.11188187249,2352.8268774817975,1385
2026-05-16 01:07:13.128594,2347.2359722739257,2347.755547163657,2343.9068839220176,2347.4572745287373,5962
2026-05-16 02:07:13.128594,2345.013473743236,2345.8466349885807,2338.8675681660516,2338.8675681660516,4015
2026-05-16 03:07:13.128594,2346.4447378705245,2351.3729495747275,2339.2254570665186,2346.0149448181296,9828
2026-05-16 04:07:13.128594,2347.8763614916165,2351.920118953468,2345.7426007812915,2348.3142155459573,9407
2026-05-16 05:07:13.128594,2347.928491841488,2349.546438115297,2344.262898669742,2349.1164812692614,7804
2026-05-16 06:07:13.128594,2347.463848818902,2352.978088875656,2347.383846313708,2352.978088875656,7807
2026-05-16 07:07:13.128594,2345.089472639315,2351.0024796120374,2341.3084594099673,2346.353130006962,8133
2026-05-16 08:07:13.128594,2344.7971024175476,2347.952280653006,2344.3047222633427,2345.066732058467,6274
2026-05-16 09:07:13.128594,2347.008264439776,2349.6633868340186,2345.952614342689,2348.593486367764,5022
2026-05-16 10:07:13.128594,2343.9040434984836,2345.223329052016,2337.5471031187053,2342.83672517271,8478
2026-05-16 11:07:13.128594,2345.9112651523524,2346.513270768296,2343.239698215218,2343.245092446276,9593
2026-05-16 12:07:13.128594,2340.1540640069834,2346.984610232385,2338.412993957082,2345.2873453751495,5584
2026-05-16 13:07:13.128594,2339.211092240953,2342.3854657966376,2334.7167253946986,2342.3854657966376,6668
2026-05-16 14:07:13.128594,2341.315549404335,2344.4938516415255,2340.9246589125896,2341.0775146025517,1910
2026-05-16 15:07:13.128594,2340.8713592304207,2347.492594217848,2331.6788813903204,2341.287350661783,7385
2026-05-16 16:07:13.128594,2340.08665539202,2345.398919560771,2331.820007999534,2344.362760951369,2206
2026-05-16 17:07:13.128594,2334.690260366075,2340.1531027623378,2331.566440645377,2332.5117691198434,1286
2026-05-16 18:07:13.128594,2333.9801641286076,2335.521821290135,2332.9429495494073,2335.521821290135,7315
2026-05-16 19:07:13.128594,2336.470923167825,2339.6298059901396,2334.973446165375,2337.741938249852,3863
2026-05-16 20:07:13.128594,2337.8446246132876,2341.0716106210434,2329.9894904962794,2340.4681559856003,5326
2026-05-16 21:07:13.128594,2336.876445770464,2343.540550311372,2333.2322033121254,2340.6385131855036,8173
2026-05-16 22:07:13.128594,2335.7243884952954,2338.7716408525307,2335.7051585146023,2337.4963238524997,3795
2026-05-16 23:07:13.128594,2335.610167128861,2340.514958270741,2332.6135528992527,2332.6135528992527,4428
2026-05-17 00:07:13.128594,2335.4463017102757,2335.4597370416905,2328.362109711438,2335.444215046172,6069
2026-05-17 01:07:13.128594,2332.338146798923,2348.244418067827,2328.6160239333926,2334.4627553427263,4222
2026-05-17 02:07:13.128594,2330.8916519064105,2331.110822784745,2327.2824306096886,2330.171452996664,9809
2026-05-17 03:07:13.128594,2331.261982717094,2332.9540758501394,2329.1288134921697,2330.4691238781243,1297
2026-05-17 04:07:13.128594,2332.4756870944757,2336.8945841493282,2328.58331082828,2329.781547179723,9040
2026-05-17 05:07:13.128594,2329.273144478417,2333.322922242261,2327.428821835524,2333.322922242261,4137
2026-05-17 06:07:13.128594,2331.40741245426,2335.8432543687595,2330.044811721054,2331.9972354495553,8272
2026-05-17 07:07:13.128594,2335.2825313649646,2339.9989677152303,2333.4825490385365,2336.8066558013525,4247
2026-05-17 08:07:13.128594,2337.302357036989,2340.048280193381,2331.285751291354,2339.5911715009756,990
2026-05-17 09:07:13.128594,2332.278510129858,2338.188283234417,2320.914054608404,2336.087867173064,7368
2026-05-17 10:07:13.128594,2336.8180061464072,2341.263096391151,2330.087551133289,2339.159798428907,7069
2026-05-17 11:07:13.128594,2337.1109153227167,2344.4228835670624,2324.844855146112,2335.6446819002713,1577
2026-05-17 12:07:13.128594,2340.8147448532527,2346.703341358433,2331.0521401821234,2341.6089268767405,6044
2026-05-17 13:07:13.128594,2338.647168387662,2342.9595460658015,2338.238209979829,2339.310325432649,8359
2026-05-17 14:07:13.128594,2340.1981533699513,2341.4756292204474,2335.949703552788,2340.3593893834095,4637
2026-05-17 15:07:13.128594,2340.250617475984,2344.1595943281905,2338.7757863185143,2344.1595943281905,8998
2026-05-17 16:07:13.128594,2341.0622228783004,2342.863547991299,2337.40457220438,2337.40457220438,4379
2026-05-17 17:07:13.128594,2337.63939701813,2344.448627856694,2333.474279513055,2340.7545919323293,7697
2026-05-17 18:07:13.128594,2334.8164202687863,2337.646080290698,2329.6643508866073,2337.079743875577,3628
2026-05-17 19:07:13.128594,2332.986376368093,2334.9257599158937,2331.8452947218307,2334.9257599158937,460
2026-05-17 20:07:13.128594,2334.168232350549,2335.528613796051,2332.567168616031,2332.567168616031,8822
2026-05-17 21:07:13.128594,2329.85266225026,2330.6345360961013,2329.2500457215783,2329.3258538740147,6124
2026-05-17 22:07:13.128594,2329.28547943761,2332.1154388907603,2328.6586038994997,2329.2690491461285,8961
2026-05-17 23:07:13.128594,2328.933295178804,2330.701415394057,2327.692283718109,2328.090153914612,1967
2026-05-18 00:07:13.128594,2332.321812415881,2336.171205163684,2331.826028707543,2336.171205163684,3927
2026-05-18 01:07:13.128594,2328.5460640316637,2331.4309661673524,2326.303931980273,2326.303931980273,9220
2026-05-18 02:07:13.128594,2324.4685918561627,2327.7505915826923,2322.900994415336,2322.900994415336,6972
2026-05-18 03:07:13.128594,2326.1228498965966,2331.41579837789,2318.422614830519,2323.593580528194,1773
2026-05-18 04:07:13.128594,2323.394226370659,2326.8571828441527,2321.1783958184546,2326.3348955406764,9422
2026-05-18 05:07:13.128594,2322.6507200427636,2327.787807261201,2316.8426931887348,2322.3706792577664,5499
2026-05-18 06:07:13.128594,2323.8780632428716,2328.1652545522643,2321.559141368576,2324.910806909782,3230
2026-05-18 07:07:13.128594,2324.6822765247575,2327.879346009901,2315.022975950775,2325.2232686637108,1319
2026-05-18 08:07:13.128594,2319.413925811523,2320.2010729402123,2318.2557825005756,2318.2557825005756,876
2026-05-18 09:07:13.128594,2317.630169346054,2319.0065994769734,2315.167127255454,2317.532773086682,2439
2026-05-18 10:07:13.128594,2319.1555229478085,2322.3812868843156,2310.7474719577253,2318.8563789632117,1890
2026-05-18 11:07:13.128594,2319.1679774511913,2321.143731728912,2316.6606856746057,2319.2197084143686,3120
2026-05-18 12:07:13.128594,2318.2523837671138,2319.5403269184185,2313.012250785281,2317.4834754009794,4589
2026-05-18 13:07:13.128594,2322.343686318627,2323.751365838363,2315.9765153952967,2323.751365838363,3956
2026-05-18 14:07:13.128594,2324.96110305222,2325.8634886664104,2320.6512423815616,2320.6512423815616,2317
2026-05-18 15:07:13.128594,2328.2298163360038,2334.915494148971,2323.0170146812247,2325.9693638835706,2295
2026-05-18 16:07:13.128594,2324.814968565698,2327.3826893255414,2322.3962510829747,2322.3962510829747,9768
2026-05-18 17:07:13.128594,2326.9257395511117,2334.553365432904,2325.9601038853416,2325.9601038853416,7045
2026-05-18 18:07:13.128594,2322.4682266820855,2325.457328047103,2321.7517304768994,2323.596527918983,2808
2026-05-18 19:07:13.128594,2322.906766867431,2331.7858798582897,2320.7908015139933,2323.473614618746,3636
2026-05-18 20:07:13.128594,2319.3118572577846,2322.105459780261,2315.0676669918435,2321.427140338637,525
2026-05-18 21:07:13.128594,2321.331151236142,2325.5919348058724,2317.739088648511,2325.3489397861536,4881
2026-05-18 22:07:13.128594,2326.7243131387,2332.1537638921664,2320.9190381665444,2329.468104363005,1831
2026-05-18 23:07:13.128594,2325.712851760568,2330.007537317696,2325.6047374527134,2328.0822458063976,827
2026-05-19 00:07:13.128594,2326.2687528390884,2328.0430277781797,2324.012674522827,2328.0430277781797,2073
2026-05-19 01:07:13.128594,2326.6656775201523,2331.197210978849,2325.8958730152817,2328.475393743082,5694
2026-05-19 02:07:13.128594,2322.9488723992063,2326.9464155939927,2322.0065908694,2326.9464155939927,9516
2026-05-19 03:07:13.128594,2322.899461889047,2335.23188064203,2318.3751621505326,2318.3751621505326,5847
2026-05-19 04:07:13.128594,2322.0945777980123,2325.062829416387,2318.2189747617917,2323.6391206491785,824
2026-05-19 05:07:13.128594,2316.9500311741945,2319.8985360722963,2309.182556557666,2318.5433244755195,3094
2026-05-19 06:07:13.128594,2315.0794734484152,2315.6503861925507,2308.632125526883,2313.0637287611726,888
2026-05-19 07:07:13.128594,2318.6973142497027,2322.4899137647994,2310.163065763519,2317.978502198813,4196
2026-05-19 08:07:13.128594,2317.9431820256905,2325.733154917535,2310.7309070060146,2319.9946429445745,8518
2026-05-19 09:07:13.128594,2318.4172769430243,2323.1281303096275,2315.9061780458655,2321.1185888281425,9551
2026-05-19 10:07:13.128594,2320.1835222530294,2321.986944322709,2315.962756472416,2320.272978539461,2604
2026-05-19 11:07:13.128594,2318.0791026623597,2323.03895730088,2313.3660670483273,2315.8026848036257,7794
2026-05-19 12:07:13.128594,2315.0581069242926,2319.622375876749,2314.814914863555,2316.7779249685173,8505
2026-05-19 13:07:13.128594,2311.0528130111834,2318.581015112763,2305.616078137213,2313.694423181706,5084
2026-05-19 14:07:13.128594,2309.478029517195,2315.3331642648886,2306.0455607172535,2306.0455607172535,942
2026-05-19 15:07:13.128594,2308.675533721579,2311.320884138124,2302.6757787964657,2311.320884138124,2616
2026-05-19 16:07:13.128594,2309.2679633323387,2314.8191708869476,2303.974839318895,2310.899341678671,8068
2026-05-19 17:07:13.128594,2311.8096503202664,2313.5789989930495,2306.6399783289394,2312.148276258361,6718
2026-05-19 18:07:13.128594,2311.829222632042,2314.545467185138,2305.6831710494657,2314.545467185138,687
2026-05-19 19:07:13.128594,2308.8380569497144,2311.8525169828113,2305.8382228153514,2307.7660905565563,9126
2026-05-19 20:07:13.128594,2305.386061288333,2306.8231718555007,2302.783991764515,2302.783991764515,8840
2026-05-19 21:07:13.128594,2303.786545812399,2305.4549787921965,2301.0553564797938,2301.0553564797938,9677
2026-05-19 22:07:13.128594,2302.576819486315,2307.344153670409,2298.1260935674222,2305.6342644321644,8438
2026-05-19 23:07:13.128594,2303.4538850898466,2309.7670816715035,2302.8486627880507,2304.3476376632334,6278
2026-05-20 00:07:13.128594,2304.6187233090077,2305.985387405113,2303.9848277272386,2304.6793670991246,6023
2026-05-20 01:07:13.128594,2300.9350886101056,2302.5382508893385,2292.4339692609415,2298.921556359728,9018
2026-05-20 02:07:13.128594,2304.59884481325,2308.8031584043924,2298.0049183201477,2307.764564370949,4124
2026-05-20 03:07:13.128594,2306.6305486278115,2309.3920804547015,2305.070537585385,2308.094263211498,8485
2026-05-20 04:07:13.128594,2305.330510690367,2308.965881837125,2301.78542004019,2301.8181537560467,3325
2026-05-20 05:07:13.128594,2303.1039106399808,2305.047177048573,2302.213216513629,2305.047177048573,9334
